Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
roffaogflanderos,91254229,1,Vulkan,Male,Black,0
stormhauk,90434050,1,Orion,Male,Brown,0
laceymorbid,89551564,1,Velvet,Female,Black,0
yourij0,88537901,1,Cookie,Female,Black,0
ventoes_dad,88534904,1,Trixy,Female,Brown,0
dreamsonar,88529834,1,Nibbles,Female,Red,0
TheGloriousKimJongUn,88527352,1,Skylar,Female,Black,0
Kankub123,88451445,1,Midnight,Male,Black,0
Pepperboy2002,88248891,1,Baxter,Male,Brown,0
moonoi,88245598,1,Sonar,Male,Black,0
korosh2003,87039844,1,Trixy,Female,Black,0
kevinkuz9,87031707,1,Cerulean,Female,Brown,0
piponeilgrande,86707389,1,Abby,Female,Black,0
liighwind,86707120,1,Lucy,Female,Black,0
TheShrubb3ry,86693384,1,Wingnut,Male,Brown,0
mhansen5,86533526,1,Cerulean,Female,Red,0
sireotnn,86192089,1,Shrike,Male,Black,0
atoruiz01,85996531,1,Sade,Female,Black,0
laoola,85993202,1,Rhyme,Female,Brown,0
h8vs,85988916,1,Skye,Female,Black,0
Catinspecs,85922953,1,Sabath,Male,Black,0
VenganceCathy,85659169,1,Nibbles,Female,Brown,0
hellhome2011,85558096,1,Drake,Male,Black,0
harcashbreak,85457369,1,Equina,Female,Black,0
Enigmatax,85450310,1,Cookie,Female,Brown,0
atsukiyou,85393425,1,Angel,Male,Red,0
deadlykiwio0,85034108,1,Vladimir,Male,Black,0
Naemesis,84198299,1,Indigo,Female,Black,0
girlygirl731,84128576,1,Sonar,Male,Brown,0
erlendstendal,84121079,1,Orion,Male,Black,0
ha8r_,84120901,1,Moonlight,Female,Black,0
lividjoker420,83560909,1,Sona,Female,Brown,0
InDaBowl,72946935,0,Indigo,Female,Black,0
Bigunsbigmoney,81110590,0,Trixy,Female,Black,0
Doge1232311,82671654,1,Mittens,Female,Brown,0
MasterreinGames,82455472,1,Sabath,Male,Red,0
crmix,81759453,1,Fuzz,Male,Black,0
spectrumyt10,80534091,1,Nibbles,Female,Black,0
xaviordanger1738,79946039,1,Shine,Female,Brown,0
Majestic_lace,79936079,1,Butch,Male,Black,0
the_nerdster,79431374,1,Sage,Female,Black,0
Eggceptional,79431354,1,Cerulean,Female,Brown,0
itz_wofq,79324836,1,Darth,Male,Black,0
stalin_pepe,78733770,1,Midnight,Male,Black,0
BunnyPlayss,78727061,1,Butch,Male,Brown,0
xAurionZz,78718484,1,Aura,Female,Red,0
bosspro1,78119013,1,Vulkan,Male,Black,0
FearEmpty,76317670,1,Wingnut,Male,Black,0
midnight_phantom1,76315143,1,Mothra,Male,Brown,0
chromeking23,75781198,1,Mittens,Female,Black,0
hybridofficial,75778783,1,Butch,Male,Black,0
desiigner_1panda,75778775,1,Dawnstar,Female,Brown,0
towerofpimps0603,75773170,1,Dexter,Male,Black,0
dRAGoNwinchester,75260436,1,Equina,Female,Black,0
cooljay118,75258182,1,Star,Female,Brown,0
LukesterGaming,74948929,1,Velvet,Female,Red,0
TheLilocean_B,74921573,1,Aine,Female,Black,0
DarkChika,74921549,1,Brutus,Male,Black,0
BloodDragon262626,74921521,1,Grey,Male,Brown,0
SlothHipster,74871136,1,Baxter,Male,Black,0
realkipisbae,62282818,0,Violet,Female,Black,0
GamerGirlIcy,65020450,0,Vladimir,Male,Brown,0
Locoman101,74739828,1,Angel,Male,Black,0
Rick_C_C_100,62191323,0,Lockjaw,Male,Black,0
brickmountainfire,74579020,1,Nightmare,Male,Brown,0
LilGamerHelle,74577889,1,Brutus,Male,Red,1
jeremeister06,74492021,1,Wingnut,Male,Black,0
Lukerrino200,74302532,1,Skye,Female,Black,0
wcarterh,63525915,0,Vulkan,Male,Brown,0
Flo1489,74010517,1,Sage,Female,Black,0
Clawsom,73276468,1,Butch,Male,Black,0
IAmTonyAMA,72780733,1,Aura,Female,Brown,0
captain_lxgan,72506706,1,Ruth,Female,Black,0
lolcatface4562,72504546,1,Giggles,Female,Black,0
ilovry,72493015,1,Butch,Male,Brown,0
Urodriguez3,71898978,1,Midnight,Male,Black,0
shiftymurderess,71464193,1,Nibbles,Female,Red,0
wittyguycific,70886613,1,Sonar,Male,Black,0
Firefly405,70864662,1,Dexter,Male,Brown,0
MelodyofWolf,70263270,1,Azar,Male,Black,0
Jibbadizer,70249026,1,Vulkan,Male,Black,0
PhatMale,70245281,1,Impaler,Male,Brown,0
xSCRAPx,70002109,1,Nyx,Male,Black,0
vanheestbeest,69633181,1,Azurys,Female,Black,0
RandomMarieChick,69574981,1,Dimitri,Male,Brown,0
aileeplays,69046673,1,Skylar,Female,Red,0
mrkingthink1,67833247,1,Basil,Male,Black,0
foxzoolm,67829631,1,Skylar,Female,Black,0
rezgod666jr,67246065,1,Vladimir,Male,Brown,0
cincy_moto,55955135,0,Giggles,Female,Black,0
zigersquad,67237717,1,Cookie,Female,Black,0
jayfeather_12_7,67171535,1,Spectre,Male,Brown,0
themememic,66839165,1,Sabath,Male,Black,0
the_vytcka,65786826,1,Guano,Male,Black,0
SkippyLT,65786823,1,Harmony,Female,Brown,0
lunx_tremor,64788784,1,Cerulean,Female,Red,0
killer69691010,64788698,1,Fuzz,Male,Black,0
Manicminer51,64784762,1,Booboo,Male,Black,0
mrderpy01,64783898,1,Trixy,Female,Brown,0
Lokbatch,64778595,1,Azar,Male,Black,0
cakepuppy89,64648651,1,Sabath,Male,Black,0
xXBryton,64634026,1,Dawnstar,Female,Brown,0
mikeyhendry6,64632689,1,Shade,Female,Black,0
KatCallMe,62459415,0,Scarlett,Female,Black,0
coreygamingcg,52927883,0,Lucy,Female,Brown,0
m0rrisson,53601687,0,Mothra,Male,Black,0
Umbuku,63649693,1,Equina,Female,Red,0
Kbigliar,62854313,1,teh2,Female,Red,0
paxgp,62453657,1,Nightmare,Male,Brown,0
SunniNorr,62453457,1,Sabath,Male,Black,0
I_Love_Hu_Jass,61822525,1,Angel,Male,Black,0
addsis1,61816706,1,Screech,Male,Brown,0
AshiesCorner,61218037,1,Shade,Female,Black,0
totallynotavoidingaban,60946438,1,Mothra,Male,Black,0
Cirekon,60686601,1,Tiberius,Male,Brown,1
cutesnowboardgirl,60011558,1,Scarlett,Female,Red,0
IvanaBCroftin,59398024,1,Twilight,Female,Black,0
crowdctrltv,58586632,1,Darth,Male,Black,0
ldikjfghdsfighsd,58284565,1,Rhyme,Female,Brown,0
botdream4black2,58279643,1,Sabath,Male,Black,0
levelupers,58190134,1,Echo,Female,Black,0
Elias_Jen,58176805,1,Haze,Female,Brown,0
kermisfan1,58034574,1,Equinox,Female,Black,0
classicdgamer,48305259,0,Dimitri,Male,Black,0
Willie_Phisterbottom,58031734,1,Vladimir,Male,Brown,0
Lungslife,58031651,1,Guano,Male,Red,0
AlphyTheGamer,58010116,1,Ripmaw,Male,Black,0
Mr_Waffle_man321,58008578,1,Aura,Female,Black,0
rosie_cheeks,57775206,1,Illumina,Female,Brown,0
TM_Pengu,48045619,0,Fuzz,Male,Black,0
kiah_linstrum,57587180,1,Trixy,Female,Black,0
deathkills3344,57400557,1,Tiberius,Male,Brown,0
t3chn0_blaziken,57400358,1,Screech,Male,Black,0
it_kiwi,57398263,1,Star,Female,Black,0
koid,46649849,0,Rhyme,Female,Brown,0
EDancning,57390108,1,Equina,Female,Red,0
Iawesomekid266,57389991,1,Moon,Male,Black,0
BuddyB2323,57389916,1,Aine,Female,Black,0
Jo_macia26,57341674,1,Shine,Female,Brown,0
Timk1999,57140393,1,Echo,Female,Black,0
Riannederijk,57140275,1,Shade,Female,Black,0
zombiecallum,57136653,1,Vladimir,Male,Brown,0
gamergirl_17ko,56982817,1,Dot,Female,Black,0
Silthulhu,56959158,1,Darth,Male,Black,0
spaztic_bananas97,56956215,1,Abby,Female,Brown,0
DiamondBlockDude,56956202,1,Nugget,Female,Red,0
Chewittz,56956106,1,Dimitri,Male,Black,0
craftbuilds,56868253,1,Vulkan,Male,Black,0
Zeta_The_Dragon,56656638,1,Drake,Male,Brown,0
pencilface252,56377611,1,Bandetta,Female,Black,0
patrickc178,56368621,1,Ruth,Female,Black,0
Celestrine,55592338,1,Abby,Female,Brown,0
Vlogical123,55579543,1,Guano,Male,Black,0
Yachts4ever,55167973,1,Lady,Female,Black,0
swaggzilla123,55167912,1,Angel,Female,Brown,0
QuirkyGeek17,54203130,1,Angel,Male,Red,0
JC747,10192251,1,Nibbles,Female,Black,0
bassikovvv,53957060,1,Impaler,Male,Black,0
Jamjardavies,53347029,1,Screech,Male,Brown,0
BehSl81,53336952,1,Rhyme,Female,Black,0
NiceGuyW0lfe,52131706,1,Morning,Female,Black,0
way_better_than_you,52113234,1,Baxter,Male,Brown,0
catboy60,51955800,1,Illumina,Female,Black,0
Overlord9K,51944581,1,Skylar,Female,Black,0
SGTSparkelzlol,51861274,1,Orion,Male,Brown,0
PascoalMusic,51613941,1,Flutters,Female,Red,0
graybeast00,51404794,1,Drake,Male,Black,0
xTrickShotProx,50922590,1,Thanatos,Male,Black,0
RENBE238,50700619,1,Rascal,Male,Brown,0
rok_246,50665323,1,Vladimir,Male,Black,0
Markcon5805,50663852,1,Shadow,Male,Black,0
Butlins_CEO,50662571,1,Cole,Male,Brown,0
exrthxo,50651559,1,Dot,Female,Black,0
han7800,50643312,1,Cole,Male,Black,0
chilimilivanili7,50639284,1,Skye,Female,Brown,0
TeamAquaDoodz,50619340,1,Shadow,Male,Red,0
mrwilleking,48631641,0,Star,Female,Black,0
Kmartinator,50339880,1,Ivy,Female,Black,0
L1L4ndT4sty,50326517,1,Baxter,Male,Brown,0
NotedBinkie9727,50326488,1,Wingnut,Male,Black,0
Level1Nerd,50326481,1,Darth,Male,Black,0
B1g4ndT4sty,50326429,1,Cerulean,Female,Brown,0
ad9836,50326372,1,Bandetta,Female,Black,0
Duchess118,40599286,0,Shrike,Male,Black,0
bikosalien,50325994,1,Blues,Male,Brown,0
jaygoddard99,50325471,1,Ivy,Female,Red,0
theangrybiird,50323960,1,Dawnstar,Female,Black,0
ii_itz_swag_ii,50321191,1,Nibbles,Female,Black,0
wickedsnorlax,50320885,1,Basil,Male,Brown,0
DianiteOurLordAndSaviour,50320640,1,Dawnstar,Female,Black,0
footylover09,50320386,1,Butch,Male,Black,0
KomaKrazyXD,50319799,1,Shadow,Male,Brown,0
Trozas,50318302,1,Archangel,Male,Black,0
SurroundedByTrees,50175768,1,Blues,Male,Black,0
Lott__,49723969,1,Grey,Male,Brown,0
MagicalPal,49722103,1,Sonar,Male,Black,0
kingfluffybeard,49718758,1,Bruce,Male,Red,0
thatonescenechick,49718562,1,Mirage,Female,Black,0
spiderprince7531,49718442,1,Azurys,Female,Brown,0
lNukNorWay,49718191,1,Spectre,Male,Black,0
Buenxxo,49717622,1,Indigo,Female,Black,0
kevbev67,49717200,1,Comet,Male,Brown,0
H1ghFor3ver,49716681,1,Lucifer,Male,Black,0
queenloxy,48151063,0,Dawnstar,Female,Black,0
luizfelipekassino,49398616,1,Sabath,Male,Brown,0
dogekewlked,49289655,1,Abby,Female,Black,0
egyptian_slave,49289577,1,Lockjaw,Male,Red,0
atticus_mjapan,49289459,1,Haze,Female,Black,0
epiccookieeater1,49289344,1,Indigo,Female,Brown,0
popyface20,49289261,1,Spuds,Male,Black,0
kittydani,49289123,1,Rascal,Male,Black,0
katherine0987,49288949,1,Scarlett,Female,Brown,0
thechamp27ish,49288799,1,Moon,Male,Black,0
darkness3678739,49288759,1,Flaps,Male,Black,0
zakando,49288708,1,Brutus,Male,Brown,0
zuismp,49288707,1,Rascal,Male,Red,0
klee972,49288584,1,Basil,Male,Black,0
chilli_bandit,49288489,1,Dimitri,Male,Black,0
yatoreturns,49288353,1,Blues,Male,Brown,0
aragacraft123,49288226,1,Guano,Male,Black,0
wyattmohawk,49288089,1,Matrix,Male,Black,0
den_iskold_bamse,49287980,1,Aine,Female,Brown,0
hellioss89,49287866,1,Shade,Female,Black,0
theonlineworld,36813650,0,Haze,Female,Black,0
spanishbloodypvp,49287750,1,Ash,Male,Brown,0
xTheAssassin78x,49287597,1,Sage,Female,Black,0
hayati_07,49287583,1,Angel,Male,Red,0
3jlanlol,49287469,1,Star,Female,Black,0
kn4ttteen,49287379,1,Vamp,Male,Brown,0
hatelights,49287364,1,Blues,Male,Black,0
attackonalexis,49287245,1,Lockjaw,Male,Black,0
foxwolfboris,49287040,1,Bruce,Male,Brown,0
patatas16,49286954,1,Bruce,Male,Black,0
justjerepvp,49286878,1,Wingnut,Male,Black,0
breno55bb,49286830,1,Morning,Female,Brown,0
keedyjennifer,49286754,1,Vladimir,Male,Red,0
baszieboy,49286634,1,Matrix,Male,Black,0
KristofWolfe,49286520,1,Velvet,Female,Black,0
fanatics71,49286519,1,Bruce,Male,Brown,0
Dragon_KingTV,49286458,1,Shine,Female,Black,0
xleafeh,49286342,1,Ruth,Female,Black,0
Nbhd298,49286287,1,Sonar,Male,Brown,0
tyrone450,49286237,1,Shrike,Male,Black,0
Magicman10YT,49286119,1,Harmony,Female,Black,0
salo6603,49286096,1,Mittens,Female,Brown,0
davism2105,49285608,1,Shrike,Male,Red,0
viper634gmail,49284911,1,Skye,Female,Black,0
NoFitIt,49283095,1,Mittens,Female,Black,0
siiselikuningas11,49127080,1,Comet,Male,Brown,0
Hjerpen06,49124036,1,Lucy,Female,Black,0
Bobi6767,49117738,1,Lockjaw,Male,Black,0
Laytinik,49112730,1,Drake,Male,Brown,0
SkylerWild,49109700,1,Star,Female,Black,0
catboots0101,48503156,1,Cat-Boost,Female,Black,0
SirCommunity,38410969,0,Trixy,Female,Brown,0
beastpunisher421,48500682,1,Indigo,Female,Red,0
zombiesnightout13,48500667,1,Abby,Female,Black,0
anconiogamer48,35439924,0,Darth,Male,Black,0
BigAl607,47891303,1,Angel,Male,Brown,0
FlufflesBeTheBest,46127557,1,Blade,Male,Black,0
Mineatnight123,35847861,0,Cole,Male,Black,0
headphonegraveyard,45479027,1,Siren,Female,Brown,0
MomDivine,44886012,1,Sona,Female,Black,0
bmanhero,44007689,1,Blade,Male,Black,0
spacecube26th,31471611,0,Midnight,Male,Brown,0
TarilltheMad,43832289,1,Butch,Male,Black,0
NumberlessElpeque,43830496,1,Nugget,Female,Red,0
Avenged_Soulgiver,43823250,1,Equinox,Female,Black,0
AmunGomperts,43676802,1,Guano,Male,Brown,0
daddyslittlegirl666,43651243,1,Mothra,Male,Black,0
toxickoala05,43338081,1,Sona,Female,Black,0
clauskem,43076233,1,Angel,Male,Brown,0
PorcoTunado,43064109,1,Harmony,Female,Black,0
MOOKLE_BEST_VERSION,42526971,1,Dot,Female,Black,0
WowoT,42521368,1,Skye,Female,Brown,0
xpert_the_wrst,42520492,1,Ruth,Female,Red,0
TwitchExcellency,42468233,1,Fuzz,Male,Black,0
bandanyt,42134344,1,Aine,Female,Black,0
gitarrlillan,42132921,1,Orion,Male,Brown,0
minerdude1511,41866836,1,Morticia,Female,Black,0
PixlationGaming,41860460,1,Nightmare,Male,Black,0
wheelsssss,41851477,1,Sonar,Male,Brown,0
Octostarx,41248688,1,Carmilla,Female,Black,0
Specex200,40904946,1,Orion,Male,Black,0
johnpaul79,40899063,1,Abby,Female,Brown,0
fluttershy091,40895360,1,Drake,Male,Red,0
black_burner_,40894444,1,Mirage,Female,Black,0
ichibadass,40890414,1,Lockjaw,Male,Black,0
DeniseGOLDENQUEENGODDESS,40735098,1,Equina,Female,Brown,0
Roansas,40727717,1,Impaler,Male,Black,0
Flexina,40722958,1,Lady,Female,Black,0
Jester1147,40633709,1,Lucy,Female,Brown,0
Sephiroth,40633688,1,Cookie,Female,Black,0
Brenneman17,40633673,1,Flutters,Female,Black,0
Intimae,40633671,1,Bruce,Male,Brown,0
unkidrik,40633624,1,Tiberius,Male,Red,0
monard40,40633623,1,Shrike,Male,Black,0
Dragoness_,40633487,1,Moon,Male,Black,0
Lurthis,40633138,1,Lockjaw,Male,Brown,0
littleranny123,40556255,1,Blade,Male,Black,0
emma_velthoven,40466624,1,Echo,Female,Black,0
Quote_X,40028872,1,Echo,Female,Brown,0
Awesomegamer7689,40024964,1,Dawnstar,Female,Black,0
Kinginferno24,40023948,1,Lady,Female,Black,0
ice_burg_94,39852659,1,Vulkan,Male,Brown,0
Turbomini6,39842183,1,Fuzz,Male,Red,0
rhianaerawynn,39771310,1,Rhyme,Female,Black,0
Chachava,39771291,1,Drake,Male,Black,0
insane8472,39768819,1,Scarlett,Female,Brown,0
Ishkya,39755070,1,Raine,Female,Black,0
im2spooky5u,39578615,1,Rhyme,Female,Black,0
my_knee_grows_fast_XD,39431231,1,Ripmaw,Male,Brown,0
EveIyn_McKnight,39181648,1,Aura,Female,Black,0
Zerg3rr,39147100,1,Nyx,Male,Black,0
SwedenCatboy_Gaming,39015594,1,Sabriel,female,Brown,0
Nbros44,39014113,1,Lockjaw,Male,Black,0
juju_thecoonkiller,39011820,1,Aine,Female,Red,0
fuzzyray,38997921,1,Equinox,Female,Black,0
Coleski123,38551893,1,Haze,Female,Brown,0
gassin_jewws,38535916,1,Dimitri,Male,Black,0
GmaxLittle2004,38533967,1,Dexter,Male,Black,0
ianhos,38519923,1,Dawnstar,Female,Brown,0
ZA_asinglefishYT,38515867,1,Cookie,Female,Black,0
lovetrovemew,38515598,1,Baxter,Male,Black,0
lolmanzee1,38514759,1,Midnight,Male,Brown,0
ijerice6,38514737,1,Trixy,Female,Red,0
the_rusemaster,38227595,1,Mittens,Female,Black,0
colegamerkid,38222829,1,Azurys,Female,Black,0
will_0202,38221913,1,Velvet,Female,Brown,0
Gavinovsky,38219478,1,Rhyme,Female,Black,0
GeekLeafGaming,27736915,0,Shade,Female,Black,0
Kaytrim,37188349,1,Fuzz,Male,Brown,0
katlover,37022071,1,Mirage,Female,Black,0
zoroark720,37000269,1,Skylar,Female,Black,0
concentration_camp_chris,36506157,1,Echo,Female,Brown,0
Thecoolestpanda,36503329,1,Spuds,Male,Red,0
my_dixi_rect76,36421198,1,Char,Male,Black,0
emmalov18,36408825,1,Matrix,Male,Black,0
Xmandier,36102770,1,Star,Female,Brown,0
jackoffjac,36101156,1,Drake,Male,Black,0
smellykneegrou,36100809,1,Trixy,Female,Black,0
FearlessPilot,36100694,1,Flutters,Female,Brown,0
MovingNova,36085730,1,Cole,Male,Black,0
nickem10,36085666,1,Lucifer,Male,Black,0
lj_loves_horses,36085309,1,Rhyme,Female,Brown,0
rickyjay,36073730,1,Illumina,Female,Red,0
Mooface0,35979017,1,Comet,Male,Black,0
tripgod3,35968541,1,Shine,Female,Black,0
erickelement,35961510,1,Ash,Male,Brown,0
lcewollow_come,35944399,1,Moonlight,Female,Black,0
000n1cker,35941572,1,Sabath,Male,Black,0
vmorts,35929386,1,Harmony,Female,Brown,0
DeadPine,35925977,1,Lucifer,Male,Black,0
JulianRaley,35837204,1,Moon,Male,Black,0
fkn3ggersplays,35797422,1,Angel,Female,Brown,0
gamethecupdog,35651905,1,Lucifer,Male,Red,0
matthewlang_,35649928,1,Moon,Male,Black,0
cosmicwarriorgd,35636823,1,Azurys,Female,Black,0
dpkdesign,25896465,0,Sabath,Male,Brown,0
Dread_Muffin,35622407,1,Shine,Female,Black,0
enderedgeplayz,35455774,1,Matrix,Male,Black,0
lapeeka,35455711,1,Rhyme,Female,Brown,0
tommy_and_tess_tickles,35454723,1,Siren,Female,Black,0
GoKillYourselfYouFatKunt,35453258,1,Sonar,Male,Black,0
tyraxes_dragonborn,25725609,0,Equina,Female,Brown,0
buddybear04,35443872,1,Star,Female,Black,0
blm216,35443809,1,Matrix,Male,Red,0
MarauderPirate,35421038,1,Aura,Female,Black,0
sonny_prettyboi,35419277,1,Ripmaw,Male,Brown,0
xIsabellxx,35415213,1,Iris,Female,Black,0
Fluentchaos,35383982,1,Vamp,Male,Black,0
behappy22,35199952,1,Moonlight,Female,Brown,0
MrStakvik,35129924,1,Midnight,Male,Black,0
kari_mysac123,35129908,1,Lockjaw,Male,Black,0
jennatools43,35129908,1,Skylar,Female,Brown,0
fishy_puss,35129859,1,Violet,Female,Black,0
ridgureizgay,35129659,1,Angel,Male,Red,0
Epicgirl20,35125272,1,Lady,Female,Black,0
killallbeanswhitepower,25391594,0,Booboo,Male,Brown,0
Greycrescent,35019383,1,Spuds,Male,Black,0
Trayaurus_says_hi,34939885,1,Ash,Male,Black,0
TiTLEUP,34891213,1,Siren,Female,Brown,0
Theskellyassassin,24075084,0,Draculon,Male,Black,0
nickcool9999,34671188,1,Vulkan,Male,Black,0
marsbars8795_za,34671095,1,Dimitri,Male,Brown,0
Fars__Legacy,24870532,0,Mittens,Female,Red,0
Festivities,34597568,1,Ridgure,Male,Black,0
pninja12,24870471,0,Star,Female,Black,0
grimmtera777,34597538,1,Indigo,Female,Brown,0
WibbletheDuck,34597522,1,Shrike,Male,Black,0
Galexantiocletos,34597506,1,Moonlight,Female,Black,0
ShastaHun,34597499,1,Angel,Male,Brown,0
alisenpai,34597482,1,Shine,Female,Black,0
xIWestie,24870406,0,Giggles,Female,Black,0
Molwiz,34597411,1,Dimitri,Male,Brown,0
Ryanestrasz,34597205,1,Lady,Female,Red,0
Siakon,34597169,1,Nibbles,Female,Black,0
Trotter93,34596977,1,Shade,Female,Black,0
silentmygameing123,34595860,1,Ripmaw,Male,Brown,0
Sharkie_,34595694,1,Spectre,Male,Black,0
Grim_Decisions,34595276,1,Guano,Male,Black,0
CrossMyDNA,34589731,1,Haze,Female,Brown,0
Sarainia_KR_Angelsong,34589642,1,Abby,Female,Black,0
kaptainkamper,34589609,1,Iris,Female,Black,0
SwayJEDI,34589602,1,Equina,Female,Brown,0
Sleeper777,34589561,1,Shade,Female,Red,0
Bastet369,34589560,1,Giggles,Female,Black,0
Lianne669,34589528,1,Giggles,Female,Black,0
v999mom,34589510,1,Skye,Female,Brown,0
JakeO,34589498,1,Lucifer,Male,Black,0
Mark_Bodger,34589454,1,Bruce,Male,Black,0
absolut_kali,34589450,1,Orion,Male,Brown,0
Lady_Kittia,34589440,1,Wingnut,Male,Black,0
KGTheNumbers,34589341,1,Lucy,Female,Black,0
HazelRah89,34589312,1,Echo,Female,Brown,0
Shutupandminewithme,34589177,1,Vladimir,Male,Red,0
The_Sith_Empire,34588644,1,Aura,Female,Black,0
princess___lissy,24860466,0,Mirage,Female,Black,0
Ted_E,34582012,1,Star,Female,Brown,0
whiterose11,34330169,1,Twilight,Female,Black,0
somedestinyperson,34318763,1,Raine,Female,Black,0
Ababail,34312854,1,Blues,Male,Brown,0
