Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
eeda_dlck,724,0,Nibbles,female,Red,0
radekiler,30697993,1,Comet,male,Black,0
spicycream205,30697890,1,Moonlight,female,Black,0
leon1252,106063,0,leon,female,Brown,0
kareemmohammad,30697332,1,Rascal,male,Black,0
nick_gerz1aaad2f2,1710,0,Indigo,female,Black,0
saberbig,30687819,1,Moon,male,Brown,0
lounge_lizard_gameplays,11803324,0,Darth,male,Black,0
robertmugabethadruglord,30620081,1,Cerulean,female,Black,0
stanmarsden,30619943,1,Shrike,male,Brown,0
jacob_sings_,30613961,1,Butch,male,Red,0
OhanaMC,30613737,1,Ruth,female,Black,0
ice_wallo_cman22,32843,0,Ripmaw,male,Black,0
therugbylifee,30607655,1,Booboo,male,Brown,0
hox600,30597894,1,Skylar,female,Black,0
my_dixie_rekt467,30595762,1,Giggles,female,Black,0
lego5life,30592866,1,Ivy,female,Brown,0
ReeceWithAC,15945376,0,Sabath,male,Black,0
Queenliz09,11702885,0,Aura,female,Black,0
ItsJustTriz,30590194,1,Dawnstar,female,Brown,0
h8b1t,30590185,1,Azar,male,Black,0
blitzyUK,30590175,1,Cookie,female,Red,0
whom1313,30590129,1,Violet,female,Black,0
pwny_up,30589996,1,Screech,male,Brown,0
ice_wallou_cum69,162011,0,Nibbles,female,Black,0
KitGaming95,8590211,0,Dexter,male,Black,0
snortingdonkey,770753,0,Ivy,female,Brown,0
smallschristian8,30581433,1,Angel,female,Black,0
iLikeToGetRekt,30576034,1,Twilight,female,Black,0
TetraTTV,720157,0,Spectre,male,Brown,0
xd_kinghill43,30538492,1,Blade,male,Black,0
richycrainium,30536882,1,Nugget,female,Red,0
KingRichardXVI,30529997,1,Cerulean,female,Black,0
zoids_dale,15883682,0,Grey,male,Brown,0
sultan5668,30526902,1,Haze,female,Black,0
jaylee_geraghty,30526097,1,Draculon,male,Black,0
Aekuros,30525473,1,Nyx,male,Brown,0
urabitwins,30523419,1,Spuds,male,Black,0
sabrinalynngamerjunkie,704337,0,Rhyme,female,Black,0
Dragoon_01,15875581,0,Drake,male,Brown,0
drexoxo,165,0,Lady,female,Red,0
deepplaysss,30513787,1,Sade,female,Black,0
thirzatumtum,30485316,1,Baxter,male,Black,0
TexyTurvy,13769729,0,Nightmare,male,Brown,0
g4mer3711,30455779,1,Tiberius,male,Black,0
harykneegro,550,0,Ivy,female,Black,0
guyjfgjvjhvh,30443035,1,Shrike,male,Brown,0
gearhead_damian,30434549,1,Flutters,female,Black,0
cassandral,111050185,0,Rhyme,female,Black,0
splashytiger826,52589768,1,Bandetta,female,Brown,0
justhuskhd,30273412,1,Spuds,male,Red,0
noyski3wafu,30265725,1,Ivy,female,Black,0
intelplays12,30265141,1,Iris,female,Black,0
briantheman8407,30265028,1,Skye,female,Brown,0
t0xic_t0m,11081397,0,Moon,male,Black,0
moneymakerfinesse,30260685,1,Sona,female,Black,0
sceptic123456791,30258068,1,Morticia,female,Brown,0
KayOKK70,30256489,1,Bandetta,female,Black,0
SirClappethThe3rd,38775893,0,Ruth,female,Black,0
OtterForce5309,30127224,1,Indigo,female,Brown,0
unarmingjeans71,30084041,1,Ash,male,Red,0
DrewMac,977,0,Spectre,male,Black,0
kiantheninja,30082522,1,Equinox,female,Black,0
real_poison_ivy,8251581,0,Mittens,female,Brown,0
mrcrazydoc,30015302,1,Blade,male,Black,0
caf890,30010166,1,Dawnstar,female,Black,0
tsm_shadowsnip,30009741,1,Darth,male,Brown,0
deadgure,30009169,1,Star,female,Black,0
Joshmcrae24,31565595,1,Flaps,male,Black,0
koko20061806,29934134,1,Sade,female,Brown,0
Rudegure,29918792,1,Equina,female,Red,0
Stennos,85191,0,Cerulean,female,Black,0
DallDK,29821099,0,Morticia,female,Black,0
PROPHETxOFxRAGE,13138492,0,Abby,female,Brown,0
katorina_rose97,29823026,1,Nibbles,female,Black,0
AI_Ryuukami,113785572,1,Aura,female,Black,0
encaramagradaelteupelelm,94996523,0,Comet,male,Brown,0
2119154W,101036706,0,Char,male,Black,0
icyfoxproductions,94839350,1,Comet,male,Black,0
classiccdgamer,63302552,0,Nugget,female,Brown,0
akaDescend,77864519,1,Spuds,male,Black,0
Sir_Community,52954596,0,Azar,male,Red,0
true_slav_life,65666761,1,Guano,male,Black,0
wwhiskers,35478595,0,Grey,male,Brown,0
volkal_,55715365,1,Dexter,male,Black,0
Toxi_Dragon,55544509,1,Morticia,female,Black,0
FarsLegacy,54689432,1,Booboo,male,Brown,0
Crimson_Shadd,54689371,1,Lady,female,Black,0
Princess___Lissy,54679366,1,Moon,male,Black,1
xxgrimreapa666xx,51227289,1,Lockjaw,male,Brown,0
BaconAndBlu,50810331,1,Blues,male,Red,0
nousernamemate,48920995,1,Echo,female,Black,0
Nicol_Bolas_GodPharaoh,47082031,1,Siren,female,Black,0
Voidyblade,45582531,1,Angel,female,Brown,0
wolfpupgirl24,26270808,0,Dimitri,Male,Brown,0
Liza_M,35073896,1,Skye,female,Black,0
Angel_s_Kat,18929278,0,Grey,male,Brown,0
maxyaboi0805,18211116,0,Lucy,female,Black,0
ItsCookieeee,32471736,1,Grey,male,Black,0
toxicwolf2645,32159274,1,Moonlight,female,Brown,0
torcadal,32146592,1,Butch,male,Red,0
UnworthyMonk,14841001,0,Dot,female,Black,0
Dantryi,31920536,1,Velvet,female,Black,0
kami_jj_mars08,17260527,0,Rascal,male,Brown,0
Mikul_Matic,17248147,0,Fuzz,male,Black,0
gingerp0tat0,31299378,1,Flaps,male,Black,0
qwasco_cititzensnipesfl,10985976,0,Indigo,female,Brown,0
ttvbobkovachick,16399944,0,Midnight,male,Black,0
TrollTertle,30706137,1,Angel,male,Black,0
Jarngeir,16060470,0,Echo,female,Brown,0
sabrinalynn_gamerjunkie,15878392,0,Mothra,male,Red,0
CatastropheBlack,29122697,1,Harmony,female,Black,0
AJTheScotsGirl,29113913,1,Comet,male,Black,0
vegetapunch,28334713,1,Orion,male,Brown,0
manosx609,27912902,1,Mittens,female,Black,0
raoulvuijst,12844172,0,Shade,female,Black,0
Skysunna,23164221,1,Moonlight,female,Brown,0
tumbleina,23164158,1,Baxter,male,Black,0
acelnyourhole,62459475,0,Nightmare,male,Black,0
AcelnYourHole,84137302,0,Vamp,male,Brown,0
yukichan2200,22089186,1,Angel,female,Black,0
DEADLYSHARKLDR1,22088544,1,Lady,female,Red,0
Atlas_Kratos,22085222,1,Aine,female,Black,0
kappawille,70708861,1,Archangel,male,Black,0
MrWhiskurs,42910970,0,Shade,female,Black,0
Lxna1337,18131286,0,Dimitri,male,Black,0
FoxxiePaws,30589730,1,Ash,male,Brown,0
Jamminjosh10,4132060,0,Nibbles,female,Black,0
TheHunter_GG,21851491,1,Scarlett,female,Black,0
Azelhart,21835180,1,Azar,male,Brown,0
Lovi84_,31544425,1,Moon,male,Red,0
Nightmare_creater,21669589,1,Echo,female,Black,0
Dexters1066,21669528,1,Cookie,female,Black,0
Coolguy351,21669509,1,Butch,male,Brown,0
MetalMekanik,21669509,1,Ash,male,Black,0
Oldwargoat39,21669503,1,Grey,male,Black,0
all_around_ashley,21669262,1,Bruce,male,Brown,0
field0626,21661496,1,Spectre,male,Black,0
qezyu,102764805,1,Char,male,Black,0
QueenLoxy,69805278,1,Spuds,male,Brown,0
ThomasKellogg17,38812580,0,Screech,male,Red,0
shiryou_,49247580,1,Vulkan,male,Black,0
MomoPolice,12968767,0,Mothra,male,Black,0
ben34,31921469,1,Ivy,female,Brown,0
mengsovann8,20080561,1,Aine,female,Black,0
xd_squirrel,20080550,1,Sona,female,Black,0
winterfp_franco,20080470,1,Lady,female,Brown,0
jahdndbe,20077809,1,Scarlett,female,Black,0
usa445,20074809,1,Vladimir,male,Black,0
hinducosy,4482368,0,Equinox,female,Brown,0
Rhian_Aera_Wynn,59863137,1,Bandetta,female,Black,0
qwasco1,31055183,1,Dawnstar,female,Red,0
boogerbomb01,19508293,1,Guano,male,Black,0
brnt_labs,19508165,1,Nugget,female,Brown,0
kbigtroller,19348542,1,Dawnstar,female,Black,0
minercam0404,19264470,1,Illumina,female,Black,0
Wicky_Wicked,16643021,0,Siren,female,Brown,0
crittle888,19152150,1,Rascal,male,Black,0
mazkedmudkipz,2330412,0,Lady,female,Black,0
charlesmaxon,18902710,1,Wingnut,male,Brown,0
bigflan69,18902709,1,Lady,female,Red,0
DevilThump,18902707,1,Mittens,female,Black,0
Rorak,18902693,1,Mothra,male,Black,0
Leo77PT,18902654,1,Nyx,male,Brown,0
LoliLoverDaddyHitMeHarder,152,0,Booboo,male,Black,0
godlikeaimm,30624547,1,Star,female,Black,0
theawesomater,18062507,1,Lucy,female,Brown,0
MayhemHavocCha0s,17868876,0,Equinox,female,Black,0
spacey26th,64037552,1,Morning,female,Black,0
Fallaron,17336197,1,Rhyme,female,Brown,0
sanruhe,126480373,1,Flutters,female,Red,1
trumpformemereview,17389790,1,Tiberius,male,Black,0
lukke_smith,1795647,0,Orion,male,Black,0
RIQUEINGAME,71705768,1,Aura,female,Brown,0
christy40,17337482,1,Wingnut,male,Black,0
vfxrice,2690651,0,Shrike,male,Black,0
Brother_orange,17335485,1,Fuzz,male,Brown,0
Kingsman675,17335423,1,Wingnut,male,Black,0
tedcruz2030,17327942,1,Wingnut,male,Black,0
powergod2000,17324762,1,Illumina,female,Brown,0
rolly_gil,17324565,1,Shrike,male,Red,0
kingbrodyjameshall,17321628,1,Equina,female,Black,0
Somut,606988,0,Butch,male,Black,0
RhedZirus,17309551,1,Sona,female,Brown,0
cassandralynn,128355731,1,Siren,female,Black,0
zombieznightout,53947649,0,Haze,female,Black,0
capn_fury,32146547,1,Fuzz,male,Brown,0
Nomadic__,17225284,1,Shade,female,Black,0
Cocolanzer,16721284,1,Velvet,female,Black,0
minecartchris,54681337,1,Nibbles,female,Brown,0
MazkedMudkipz,19035471,1,Flaps,male,Red,0
BowTieDaniels,1763575,0,Haze,female,Black,0
Postliminy,15657523,1,Shine,female,Black,0
sodapoppinynp,15654542,1,Darth,male,Brown,0
iamsometimeswba,15653532,1,Cerulean,female,Black,0
modestux1,15635486,1,Trixy,female,Black,0
dewyVEVO,300909,0,Draculon,male,Brown,0
bandsaremylife1,15570965,1,Dimitri,male,Black,0
PatrickHamhuis2,15570948,1,Rhyme,female,Black,0
MrChrisJr,15570692,1,Star,female,Brown,0
masked1020,15569185,1,Bandetta,female,Red,0
ilikesims44,15565304,1,Bandetta,female,Black,0
Rossoshex,15479777,1,Violet,female,Black,0
outtie,818095,0,Cookie,female,Brown,0
TypoIRL,15462931,1,Ivy,female,Black,0
ErrorMacro713,15462894,1,Bruce,female,Black,0
Ras2709,15462861,1,Ash,male,Brown,0
Wurzel72,30792634,1,Bandetta,female,Black,0
cool_eros_,15398404,1,Star,female,Black,0
chipsandguaac,15396214,1,Rhyme,female,Brown,0
kasper_revsbech,15377486,1,Dimitri,male,Red,0
mcelismc,30218717,0,Nightmare,male,Black,0
DewyTheStarfish,749474,0,Spectre,male,Black,0
bladeboqueshag,15215172,1,Illumina,female,Brown,0
kingofthedwarfs123,15208947,1,Rhyme,female,Black,0
blaxer_tools,106,0,Ash,male,Black,0
amumu604,440446,0,Shrike,male,Brown,0
breakdancer9000,14922200,1,Dimitri,male,Black,0
jaden25366,14837092,1,Wingnut,male,Black,0
classicdutchgamer,78124159,1,Skye,female,Brown,0
,41492032,0,Nightmare,male,Red,0
,41492032,0,Blues,male,Black,0
,41492032,0,Flutters,female,Black,0
,41492032,0,Harmony,female,Brown,0
,41492032,0,Shadow,male,Black,0
,41492032,0,Aine,female,Black,0
,41492032,0,Morning,female,Brown,0
,41492032,0,Dimitri,male,Black,0
,41492032,0,Sabath,male,Black,0
,41492032,0,Lucy,female,Brown,0
,41492032,0,Tiberius,male,Black,0
,41492032,0,Comet,male,Red,0
,41492032,0,Morticia,female,Black,0
,41492032,0,Impaler,male,Brown,0
,41492032,0,Lucy,female,Black,0
,41492032,0,Matrix,male,Black,0
,41492032,0,Cole,male,Brown,0
,41492032,0,Cole,male,Black,0
,41492032,0,Rascal,male,Black,0
,41492032,0,Vulkan,male,Brown,0
,41492032,0,Lady,female,Red,0
,41492032,0,Cookie,female,Black,0
,41492032,0,Giggles,female,Black,0
,41492032,0,Blade,male,Brown,0
,41492032,0,Midnight,male,Black,0
,41492032,0,Dexter,male,Black,0
,41492032,0,Siren,female,Brown,0
,41492032,0,Sona,female,Black,0
,41492032,0,Char,male,Black,0
,41492032,0,Ivy,female,Brown,0
,41492032,0,Dawnstar,female,Black,0
,41492032,0,Shadow,male,Red,0
,41492032,0,Mothra,male,Black,0
,41492032,0,Scarlett,female,Brown,0
,41492032,0,Orion,male,Black,0
,41492032,0,Comet,male,Black,0
,41492032,0,Nyx,male,Brown,0
,41492032,0,Lockjaw,male,Black,0
,41492032,0,Velvet,female,Black,0
,41492032,0,Bandetta,female,Brown,0
,41492032,0,Blade,male,Red,0
,41492032,0,Moonlight,female,Black,0
,41492032,0,Lockjaw,male,Black,0
,41492032,0,Nugget,female,Brown,0
,41492032,0,Impaler,male,Black,0
,41492032,0,Archangel,male,Black,0
,41492032,0,Ivy,female,Brown,0
,41492032,0,Shrike,male,Black,0
,41492032,0,Moonlight,female,Black,0
,41492032,0,Mothra,male,Brown,0
,41492032,0,Blues,male,Black,0
,41492032,0,Shine,female,Red,0
,41492032,0,Bandetta,female,Black,0
,41492032,0,Violet,female,Brown,0
,41492032,0,Archangel,male,Black,0
,41492032,0,Abby,female,Black,0
,41492032,0,Abby,female,Brown,0
,41492032,0,Star,female,Black,0
,41492032,0,Moonlight,female,Black,0
,41492032,0,Vamp,male,Brown,0
,41492032,0,Aura,female,Red,0
,41492032,0,Morticia,female,Black,0
,41492032,0,Lucifer,male,Black,0
,41492032,0,Spectre,male,Brown,0
,41492032,0,Siren,female,Black,0
,41492032,0,Raine,female,Black,0
,41492032,0,Ivy,female,Brown,0
,41492032,0,Bruce,male,Black,0
,41492032,0,Cerulean,female,Black,0
,41492032,0,Char,male,Brown,0
,41492032,0,Indigo,female,Red,0
,41492032,0,Screech,male,Black,0
,41492032,0,Trixy,female,Black,0
,41492032,0,Dexter,male,Brown,0
,41492032,0,Siren,female,Black,0
,41492032,0,Nugget,female,Black,0
,41492032,0,Ruth,female,Brown,0
,41492032,0,Scarlett,female,Black,0
,41492032,0,Sonar,male,Black,0
,41492032,0,Blues,male,Brown,0
,41492032,0,Aine,female,Red,0
,41492032,0,Fuzz,male,Black,0
,41492032,0,Sabath,male,Black,0
,41492032,0,Rhyme,female,Brown,0
,41492032,0,Vamp,male,Black,0
,41492032,0,Fuzz,male,Black,0
,41492032,0,Aine,female,Brown,0
,41492032,0,Aine,female,Black,0
,41492032,0,Raine,female,Black,0
,41492032,0,Shadow,male,Brown,0
,41492032,0,Vulkan,male,Black,0
,41492032,0,Harmony,female,Red,0
,41492032,0,Dimitri,male,Black,0
,41492032,0,Star,female,Brown,0
,41492032,0,Screech,male,Black,0
,41492032,0,Vladimir,male,Black,0
,41492032,0,Matrix,male,Brown,0
,41492032,0,Sonar,male,Black,0
,41492032,0,Ash,male,Black,0
,41492032,0,Midnight,male,Brown,0
xenobelle,14662986,1,Fuzz,male,Red,0
Wishwise,14655730,1,Trixy,female,Black,0
Liberace99,127065322,1,Violet,female,Black,0
DreamSonar,108621661,1,Cerulean,female,Brown,0
d3_02,105649923,1,Bandetta,female,Black,0
kBigliar,82946140,1,Tiberius,male,Black,0
kafkalas_kostas1,78376392,1,Shrike,male,Brown,0
Roocell13,68592494,1,Spuds,male,Black,0
FlutterShy091,60987187,1,Screech,male,Black,0
Kaihex,57555815,1,Lucy,female,Brown,0
exandracletos,54689333,1,Darth,male,Red,0
Mr__Skorpion,53989853,1,Screech,male,Black,0
thomaskellogg156677888,53457425,1,Dexter,male,Black,0
mrgoodguy052216,49017276,1,Morticia,female,Brown,0
daineex,45742319,1,Vamp,male,Black,0
krn_game_ender,45731746,1,Dawnstar,female,Black,0
Wolfdestroyerofworlds24,41349998,1,Azar,male,Brown,0
Kat_itude,33574123,1,Azurys,female,Black,0
maxyaboi0806,32855961,1,Shadow,male,Black,0
LenaNSFW,32776131,1,Guano,male,Brown,0
Myahem,30784592,0,Shrike,male,Red,0
janox050308,30597827,0,Dot,female,Black,0
glowclipze,32150421,1,Butch,male,Black,0
kami_jj,31905372,1,Ivy,female,Brown,0
Bat_Tech419,31892992,1,Spectre,male,Black,0
NoobBearGod,29980563,0,Flutters,female,Black,0
lady_night_raven,31694641,1,Rhyme,female,Brown,0
vph0enix,31044789,1,Lockjaw,male,Black,0
ReeceWithACUnit,30590221,1,Scarlett,female,Black,0
drzoids_,30528527,1,Spuds,male,Brown,0
captain_sabrinalynn,27929738,0,Baxter,male,Red,0
betanann,27489017,1,Echo,female,Black,0
StopRice,17335496,1,Equinox,female,Black,0
outtieTV,15462940,1,Scarlett,female,Brown,0
EllaM92,13579399,1,Siren,female,Black,0
livinlavidalotu,13247852,1,Sage,female,Black,0
LizabethLaLa,12026308,1,Aura,female,Brown,0
pleasecomeinsidemehouse,12026115,1,Dot,female,Black,0
boogle2k,12024025,1,Violet,female,Black,0
armando9086,12023301,1,Aura,female,Brown,0
kubo1744,12022927,1,Scarlett,female,Red,0
Brutishkiller68,5899037,1,Lady,female,Black,0
Gryffen,5765761,1,Vulkan,male,Black,0
starplaneriven,4821727,1,Violet,female,Brown,0
mmwizard69,3635161,1,Moonlight,female,Black,0
sabinalynn,30523237,1,Azurys,female,Black,0
Marisa_Kirisame_,2593339,1,Cookie,female,Brown,0
gitar24,2338599,1,Harmony,female,Black,0
GameTime__YT,2284780,1,Harmony,female,Black,0
elis722,32340610,1,Moonlight,female,Brown,0
Neekola00,1729821,1,Lockjaw,male,Black,0
Camel_cats,127222089,1,Char,male,Red,0
indabowl,102765835,1,Trixy,female,Black,0
MinistryOfDucks,32513721,1,Vamp,male,Brown,0
BiChuWw,32326956,1,Drake,male,Black,0
bobhedinosaur,32152286,1,Ivy,female,Black,0
ProBearDogWasTaken,31709692,1,Nyx,male,Brown,0
TheCuteJeweler,1713484,1,Bandetta,female,Black,0
eichtrick,514524,1,Screech,male,Black,0
LPWLoden,506020,1,Equinox,female,Brown,0
oolboy123,433207,1,Cookie,female,Red,0
gincesanas,184,0,Scarlett,female,Black,0
ima_peadough545,417756,1,Spectre,male,Black,0
sturmifan,417041,1,Butch,male,Brown,0
clawsproductions,374613,1,Ripmaw,male,Black,0
specex200,60996773,1,Iris,female,Black,0
Miss_Gomez,650,1,Cole,male,Brown,0
