Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
LukesterGaming,64597609,0,Velvet,Female,Red,0
TheLilocean_B,64570253,0,Aine,Female,Black,0
DarkChika,64570229,0,Brutus,Male,Black,0
BloodDragon262626,64570201,0,Grey,Male,Brown,0
SlothHipster,64519816,0,Baxter,Male,Black,0
realkipisbae,62282818,0,Violet,Female,Black,0
GamerGirlIcy,64396203,0,Vladimir,Male,Brown,0
Locoman101,64388508,0,Angel,Male,Black,0
Rick_C_C_100,62191323,0,Lockjaw,Male,Black,0
brickmountainfire,64227700,0,Nightmare,Male,Brown,0
LilGamerHelle,64226569,0,Brutus,Male,Red,1
jeremeister06,64140701,0,Wingnut,Male,Black,0
Lukerrino200,63951212,0,Skye,Female,Black,0
wcarterh,63525915,0,Vulkan,Male,Brown,0
Flo1489,63659197,0,Sage,Female,Black,0
Clawsom,62925148,0,Butch,Male,Black,0
IAmTonyAMA,62429413,0,Aura,Female,Brown,0
captain_lxgan,62155386,0,Ruth,Female,Black,0
lolcatface4562,62153226,0,Giggles,Female,Black,0
ilovry,62141695,0,Butch,Male,Brown,0
Urodriguez3,61547658,0,Midnight,Male,Black,0
shiftymurderess,61112873,0,Nibbles,Female,Red,0
wittyguycific,60535293,0,Sonar,Male,Black,0
Firefly405,60513342,0,Dexter,Male,Brown,0
MelodyofWolf,59911950,0,Azar,Male,Black,0
Jibbadizer,59897706,0,Vulkan,Male,Black,0
PhatMale,59893961,0,Impaler,Male,Brown,0
xSCRAPx,59650789,0,Nyx,Male,Black,0
vanheestbeest,59281861,0,Azurys,Female,Black,0
RandomMarieChick,59223661,0,Dimitri,Male,Brown,0
aileeplays,58695353,0,Skylar,Female,Red,0
mrkingthink1,57481927,0,Basil,Male,Black,0
foxzoolm,57478311,0,Skylar,Female,Black,0
rezgod666jr,56894745,0,Vladimir,Male,Brown,0
cincy_moto,55955135,0,Giggles,Female,Black,0
zigersquad,56886397,0,Cookie,Female,Black,0
jayfeather_12_7,56820215,0,Spectre,Male,Brown,0
themememic,56487845,0,Sabath,Male,Black,0
the_vytcka,55435506,0,Guano,Male,Black,0
SkippyLT,55435503,0,Harmony,Female,Brown,0
lunx_tremor,54437464,0,Cerulean,Female,Red,0
killer69691010,54437378,0,Fuzz,Male,Black,0
Manicminer51,54433442,0,Booboo,Male,Black,0
mrderpy01,54432578,0,Trixy,Female,Brown,0
Lokbatch,54427275,0,Azar,Male,Black,0
cakepuppy89,54297331,0,Sabath,Male,Black,0
xXBryton,54282706,0,Dawnstar,Female,Brown,0
mikeyhendry6,54281369,0,Shade,Female,Black,0
KatCallMe,54111248,0,Scarlett,Female,Black,0
coreygamingcg,52927883,0,Lucy,Female,Brown,0
m0rrisson,53601687,0,Mothra,Male,Black,0
Umbuku,53298373,0,Equina,Female,Red,0
Kbigliar,52502993,0,teh2,Female,Red,1
paxgp,52102337,0,Nightmare,Male,Brown,0
SunniNorr,52102137,0,Sabath,Male,Black,0
I_Love_Hu_Jass,51471205,0,Angel,Male,Black,0
addsis1,51465386,0,Screech,Male,Brown,0
AshiesCorner,50866717,0,Shade,Female,Black,0
totallynotavoidingaban,50595118,0,Mothra,Male,Black,0
Cirekon,50335281,0,Tiberius,Male,Brown,1
cutesnowboardgirl,49660238,0,Scarlett,Female,Red,0
IvanaBCroftin,49046704,0,Twilight,Female,Black,0
crowdctrltv,48235312,0,Darth,Male,Black,0
ldikjfghdsfighsd,47933245,0,Rhyme,Female,Brown,0
botdream4black2,47928323,0,Sabath,Male,Black,0
levelupers,47838814,0,Echo,Female,Black,0
Elias_Jen,47825485,0,Haze,Female,Brown,0
kermisfan1,47683254,0,Equinox,Female,Black,0
classicdgamer,47681012,0,Dimitri,Male,Black,0
Willie_Phisterbottom,47680414,0,Vladimir,Male,Brown,0
Lungslife,47680331,0,Guano,Male,Red,0
AlphyTheGamer,47658796,0,Ripmaw,Male,Black,0
Mr_Waffle_man321,47657258,0,Aura,Female,Black,0
rosie_cheeks,47423886,0,Illumina,Female,Brown,0
TM_Pengu,47421372,0,Fuzz,Male,Black,0
kiah_linstrum,47235860,0,Trixy,Female,Black,0
deathkills3344,47049237,0,Tiberius,Male,Brown,0
t3chn0_blaziken,47049038,0,Screech,Male,Black,0
it_kiwi,47046943,0,Star,Female,Black,0
koid,46649849,0,Rhyme,Female,Brown,0
EDancning,47038788,0,Equina,Female,Red,0
Iawesomekid266,47038671,0,Moon,Male,Black,0
BuddyB2323,47038596,0,Aine,Female,Black,0
Jo_macia26,46990354,0,Shine,Female,Brown,0
Timk1999,46789073,0,Echo,Female,Black,0
Riannederijk,46788955,0,Shade,Female,Black,0
zombiecallum,46785333,0,Vladimir,Male,Brown,0
gamergirl_17ko,46631497,0,Dot,Female,Black,0
Silthulhu,46607838,0,Darth,Male,Black,0
spaztic_bananas97,46604895,0,Abby,Female,Brown,0
DiamondBlockDude,46604882,0,Nugget,Female,Red,0
Chewittz,46604786,0,Dimitri,Male,Black,0
craftbuilds,46516933,0,Vulkan,Male,Black,0
Zeta_The_Dragon,46305318,0,Drake,Male,Brown,0
pencilface252,46026291,0,Bandetta,Female,Black,0
patrickc178,46017301,0,Ruth,Female,Black,0
Celestrine,45241018,0,Abby,Female,Brown,0
Vlogical123,45228223,0,Guano,Male,Black,0
Yachts4ever,44816653,0,Lady,Female,Black,0
swaggzilla123,44816592,0,Angel,Female,Brown,0
QuirkyGeek17,43851810,0,Angel,Male,Red,0
JC747,43609764,0,Nibbles,Female,Black,0
bassikovvv,43605740,0,Impaler,Male,Black,0
Jamjardavies,42995709,0,Screech,Male,Brown,0
BehSl81,42985632,0,Rhyme,Female,Black,0
NiceGuyW0lfe,41780386,0,Morning,Female,Black,0
way_better_than_you,41761914,0,Baxter,Male,Brown,0
catboy60,41604480,0,Illumina,Female,Black,0
Overlord9K,41593261,0,Skylar,Female,Black,0
SGTSparkelzlol,41509954,0,Orion,Male,Brown,0
PascoalMusic,41262621,0,Flutters,Female,Red,0
graybeast00,41053474,0,Drake,Male,Black,0
xTrickShotProx,40571270,0,Thanatos,Male,Black,0
RENBE238,40349299,0,Rascal,Male,Brown,0
rok_246,40314003,0,Vladimir,Male,Black,0
Markcon5805,40312532,0,Shadow,Male,Black,0
Butlins_CEO,40311251,0,Cole,Male,Brown,0
exrthxo,40300239,0,Dot,Female,Black,0
han7800,40291992,0,Cole,Male,Black,0
chilimilivanili7,40287964,0,Skye,Female,Brown,0
TeamAquaDoodz,40268020,0,Shadow,Male,Red,0
mrwilleking,40265714,0,Star,Female,Black,0
Kmartinator,39988560,0,Ivy,Female,Black,0
L1L4ndT4sty,39975197,1,Baxter,Male,Brown,0
NotedBinkie9727,39975168,1,Wingnut,Male,Black,1
Level1Nerd,39975161,1,Darth,Male,Black,0
B1g4ndT4sty,39975109,1,Cerulean,Female,Brown,0
ad9836,39975052,1,Bandetta,Female,Black,0
Duchess118,39975039,1,Shrike,Male,Black,0
bikosalien,39974674,1,Blues,Male,Brown,0
jaygoddard99,39974151,1,Ivy,Female,Red,0
theangrybiird,39972640,1,Dawnstar,Female,Black,0
ii_itz_swag_ii,39969871,1,Nibbles,Female,Black,0
wickedsnorlax,39969565,1,Basil,Male,Brown,0
DianiteOurLordAndSaviour,39969320,1,Dawnstar,Female,Black,0
footylover09,39969066,1,Butch,Male,Black,0
KomaKrazyXD,39968479,1,Shadow,Male,Brown,0
Trozas,39966982,1,Archangel,Male,Black,0
SurroundedByTrees,39824448,1,Blues,Male,Black,0
Lott__,39372649,1,Grey,Male,Brown,0
MagicalPal,39370783,1,Sonar,Male,Black,0
kingfluffybeard,39367438,1,Bruce,Male,Red,0
thatonescenechick,39367242,1,Mirage,Female,Black,0
spiderprince7531,39367122,1,Azurys,Female,Brown,0
lNukNorWay,39366871,1,Spectre,Male,Black,0
Buenxxo,39366302,1,Indigo,Female,Black,0
kevbev67,39365880,1,Comet,Male,Brown,0
H1ghFor3ver,39365361,1,Lucifer,Male,Black,0
queenloxy,39362131,1,Dawnstar,Female,Black,0
luizfelipekassino,39047296,1,Sabath,Male,Brown,0
dogekewlked,38938335,1,Abby,Female,Black,0
egyptian_slave,38938257,1,Lockjaw,Male,Red,0
atticus_mjapan,38938139,1,Haze,Female,Black,0
epiccookieeater1,38938024,1,Indigo,Female,Brown,0
popyface20,38937941,1,Spuds,Male,Black,0
kittydani,38937803,1,Rascal,Male,Black,0
katherine0987,38937629,1,Scarlett,Female,Brown,0
thechamp27ish,38937479,1,Moon,Male,Black,0
darkness3678739,38937439,1,Flaps,Male,Black,0
zakando,38937388,1,Brutus,Male,Brown,0
zuismp,38937387,1,Rascal,Male,Red,0
klee972,38937264,1,Basil,Male,Black,0
chilli_bandit,38937169,1,Dimitri,Male,Black,0
yatoreturns,38937033,1,Blues,Male,Brown,0
aragacraft123,38936906,1,Guano,Male,Black,0
wyattmohawk,38936769,1,Matrix,Male,Black,0
den_iskold_bamse,38936660,1,Aine,Female,Brown,0
hellioss89,38936546,1,Shade,Female,Black,0
theonlineworld,36813650,0,Haze,Female,Black,0
spanishbloodypvp,38936430,1,Ash,Male,Brown,0
xTheAssassin78x,38936277,1,Sage,Female,Black,0
hayati_07,38936263,1,Angel,Male,Red,0
3jlanlol,38936149,1,Star,Female,Black,0
kn4ttteen,38936059,1,Vamp,Male,Brown,0
hatelights,38936044,1,Blues,Male,Black,0
attackonalexis,38935925,1,Lockjaw,Male,Black,0
foxwolfboris,38935720,1,Bruce,Male,Brown,0
patatas16,38935634,1,Bruce,Male,Black,0
justjerepvp,38935558,1,Wingnut,Male,Black,0
breno55bb,38935510,1,Morning,Female,Brown,0
keedyjennifer,38935434,1,Vladimir,Male,Red,0
baszieboy,38935314,1,Matrix,Male,Black,0
KristofWolfe,38935200,1,Velvet,Female,Black,0
fanatics71,38935199,1,Bruce,Male,Brown,0
Dragon_KingTV,38935138,1,Shine,Female,Black,0
xleafeh,38935022,1,Ruth,Female,Black,0
Nbhd298,38934967,1,Sonar,Male,Brown,0
tyrone450,38934917,1,Shrike,Male,Black,0
Magicman10YT,38934799,1,Harmony,Female,Black,0
salo6603,38934776,1,Mittens,Female,Brown,0
davism2105,38934288,1,Shrike,Male,Red,0
viper634gmail,38933591,1,Skye,Female,Black,0
NoFitIt,38931775,1,Mittens,Female,Black,0
siiselikuningas11,38775760,1,Comet,Male,Brown,0
Hjerpen06,38772716,1,Lucy,Female,Black,0
Bobi6767,38766418,1,Lockjaw,Male,Black,0
Laytinik,38761410,1,Drake,Male,Brown,0
SkylerWild,38758380,1,Star,Female,Black,0
catboots0101,38151836,1,Cat-Boost,Female,Black,0
SirCommunity,38151646,1,Trixy,Female,Brown,0
beastpunisher421,38149362,1,Indigo,Female,Red,0
zombiesnightout13,38149347,1,Abby,Female,Black,0
anconiogamer48,35439924,0,Darth,Male,Black,0
BigAl607,37539983,1,Angel,Male,Brown,0
FlufflesBeTheBest,35776237,1,Blade,Male,Black,0
Mineatnight123,35223614,1,Cole,Male,Black,0
headphonegraveyard,35127707,1,Siren,Female,Brown,0
MomDivine,34534692,1,Sona,Female,Black,1
bmanhero,33656369,1,Blade,Male,Black,0
spacecube26th,31471611,0,Midnight,Male,Brown,0
TarilltheMad,33480969,1,Butch,Male,Black,0
NumberlessElpeque,33479176,1,Nugget,Female,Red,0
Avenged_Soulgiver,33471930,1,Equinox,Female,Black,0
AmunGomperts,33325482,1,Guano,Male,Brown,0
daddyslittlegirl666,33299923,1,Mothra,Male,Black,0
toxickoala05,32986761,1,Sona,Female,Black,0
clauskem,32724913,1,Angel,Male,Brown,0
PorcoTunado,32712789,1,Harmony,Female,Black,0
MOOKLE_BEST_VERSION,32175651,1,Dot,Female,Black,0
WowoT,32170048,1,Skye,Female,Brown,0
xpert_the_wrst,32169172,1,Ruth,Female,Red,0
TwitchExcellency,32116913,1,Fuzz,Male,Black,0
bandanyt,31783024,1,Aine,Female,Black,0
gitarrlillan,31781601,1,Orion,Male,Brown,0
minerdude1511,31515516,1,Morticia,Female,Black,0
PixlationGaming,31509140,1,Nightmare,Male,Black,0
wheelsssss,31500157,1,Sonar,Male,Brown,0
Octostarx,30897368,1,Carmilla,Female,Black,0
Specex200,30553626,1,Orion,Male,Black,0
johnpaul79,30547743,1,Abby,Female,Brown,0
fluttershy091,30544040,1,Drake,Male,Red,0
black_burner_,30543124,1,Mirage,Female,Black,0
ichibadass,30539094,1,Lockjaw,Male,Black,0
DeniseGOLDENQUEENGODDESS,30383778,1,Equina,Female,Brown,0
Roansas,30376397,1,Impaler,Male,Black,0
Flexina,30371638,1,Lady,Female,Black,0
Jester1147,30282389,1,Lucy,Female,Brown,0
Sephiroth,30282368,1,Cookie,Female,Black,0
Brenneman17,30282353,1,Flutters,Female,Black,0
Intimae,30282351,1,Bruce,Male,Brown,0
unkidrik,30282304,1,Tiberius,Male,Red,0
monard40,30282303,1,Shrike,Male,Black,0
Dragoness_,30282167,1,Moon,Male,Black,0
Lurthis,30281818,1,Lockjaw,Male,Brown,0
littleranny123,30204935,1,Blade,Male,Black,0
emma_velthoven,30115304,1,Echo,Female,Black,0
Quote_X,29677552,1,Echo,Female,Brown,0
Awesomegamer7689,29673644,1,Dawnstar,Female,Black,0
Kinginferno24,29672628,1,Lady,Female,Black,0
ice_burg_94,29501339,1,Vulkan,Male,Brown,0
Turbomini6,29490863,1,Fuzz,Male,Red,0
rhianaerawynn,29419990,1,Rhyme,Female,Black,0
Chachava,29419971,1,Drake,Male,Black,1
insane8472,29417499,1,Scarlett,Female,Brown,0
Ishkya,29403750,1,Raine,Female,Black,0
im2spooky5u,29227295,1,Rhyme,Female,Black,0
my_knee_grows_fast_XD,29079911,1,Ripmaw,Male,Brown,0
EveIyn_McKnight,28830328,1,Aura,Female,Black,0
Zerg3rr,28795780,1,Nyx,Male,Black,0
SwedenCatboy_Gaming,28664274,1,Sabriel,female,Brown,0
Nbros44,28662793,1,Lockjaw,Male,Black,0
juju_thecoonkiller,28660500,1,Aine,Female,Red,0
fuzzyray,28646601,1,Equinox,Female,Black,0
Coleski123,28200573,1,Haze,Female,Brown,0
gassin_jewws,28184596,1,Dimitri,Male,Black,0
GmaxLittle2004,28182647,1,Dexter,Male,Black,0
ianhos,28168603,1,Dawnstar,Female,Brown,0
ZA_asinglefishYT,28164547,1,Cookie,Female,Black,0
lovetrovemew,28164278,1,Baxter,Male,Black,0
lolmanzee1,28163439,1,Midnight,Male,Brown,0
ijerice6,28163417,1,Trixy,Female,Red,0
the_rusemaster,27876275,1,Mittens,Female,Black,0
colegamerkid,27871509,1,Azurys,Female,Black,0
will_0202,27870593,1,Velvet,Female,Brown,0
Gavinovsky,27868158,1,Rhyme,Female,Black,0
GeekLeafGaming,27112668,1,Shade,Female,Black,0
Kaytrim,26837029,1,Fuzz,Male,Brown,0
katlover,26670751,1,Mirage,Female,Black,0
zoroark720,26648949,1,Skylar,Female,Black,0
concentration_camp_chris,26154837,1,Echo,Female,Brown,0
Thecoolestpanda,26152009,1,Spuds,Male,Red,0
my_dixi_rect76,26069878,1,Char,Male,Black,0
emmalov18,26057505,1,Matrix,Male,Black,0
Xmandier,25751450,1,Star,Female,Brown,0
jackoffjac,25749836,1,Drake,Male,Black,0
smellykneegrou,25749489,1,Trixy,Female,Black,0
FearlessPilot,25749374,1,Flutters,Female,Brown,0
MovingNova,25734410,1,Cole,Male,Black,0
nickem10,25734346,1,Lucifer,Male,Black,0
lj_loves_horses,25733989,1,Rhyme,Female,Brown,0
rickyjay,25722410,1,Illumina,Female,Red,0
Mooface0,25627697,1,Comet,Male,Black,0
tripgod3,25617221,1,Shine,Female,Black,0
erickelement,25610190,1,Ash,Male,Brown,0
lcewollow_come,25593079,1,Moonlight,Female,Black,0
000n1cker,25590252,1,Sabath,Male,Black,0
vmorts,25578066,1,Harmony,Female,Brown,0
DeadPine,25574657,1,Lucifer,Male,Black,0
JulianRaley,25485884,1,Moon,Male,Black,0
fkn3ggersplays,25446102,1,Angel,Female,Brown,0
gamethecupdog,25300585,1,Lucifer,Male,Red,0
matthewlang_,25298608,1,Moon,Male,Black,0
cosmicwarriorgd,25285503,1,Azurys,Female,Black,0
dpkdesign,25272218,1,Sabath,Male,Brown,0
Dread_Muffin,25271087,1,Shine,Female,Black,0
enderedgeplayz,25104454,1,Matrix,Male,Black,0
lapeeka,25104391,1,Rhyme,Female,Brown,0
tommy_and_tess_tickles,25103403,1,Siren,Female,Black,0
GoKillYourselfYouFatKunt,25101938,1,Sonar,Male,Black,0
tyraxes_dragonborn,25101362,1,Equina,Female,Brown,0
buddybear04,25092552,1,Star,Female,Black,0
blm216,25092489,1,Matrix,Male,Red,0
MarauderPirate,25069718,1,Aura,Female,Black,0
sonny_prettyboi,25067957,1,Ripmaw,Male,Brown,0
xIsabellxx,25063893,1,Iris,Female,Black,0
Fluentchaos,25032662,1,Vamp,Male,Black,0
behappy22,24848632,1,Moonlight,Female,Brown,0
MrStakvik,24778604,1,Midnight,Male,Black,0
kari_mysac123,24778588,1,Lockjaw,Male,Black,0
jennatools43,24778588,1,Skylar,Female,Brown,0
fishy_puss,24778539,1,Violet,Female,Black,0
ridgureizgay,24778339,1,Angel,Male,Red,0
Epicgirl20,24773952,1,Lady,Female,Black,0
killallbeanswhitepower,24767347,1,Booboo,Male,Brown,0
Greycrescent,24668063,1,Spuds,Male,Black,0
Trayaurus_says_hi,24588565,1,Ash,Male,Black,0
TiTLEUP,24539893,1,Siren,Female,Brown,0
Theskellyassassin,24075084,0,Draculon,Male,Black,0
nickcool9999,24319868,1,Vulkan,Male,Black,0
marsbars8795_za,24319775,1,Dimitri,Male,Brown,1
Fars__Legacy,24246285,1,Mittens,Female,Red,0
Festivities,24246248,1,Ridgure,Male,Black,1
pninja12,24246224,1,Star,Female,Black,0
grimmtera777,24246218,1,Indigo,Female,Brown,0
WibbletheDuck,24246202,1,Shrike,Male,Black,0
Galexantiocletos,24246186,1,Moonlight,Female,Black,0
ShastaHun,24246179,1,Angel,Male,Brown,0
alisenpai,24246162,1,Shine,Female,Black,0
xIWestie,24246159,1,Giggles,Female,Black,0
Molwiz,24246091,1,Dimitri,Male,Brown,0
Ryanestrasz,24245885,1,Lady,Female,Red,0
Siakon,24245849,1,Nibbles,Female,Black,0
Trotter93,24245657,1,Shade,Female,Black,0
silentmygameing123,24244540,1,Ripmaw,Male,Brown,0
Sharkie_,24244374,1,Spectre,Male,Black,0
Grim_Decisions,24243956,1,Guano,Male,Black,0
CrossMyDNA,24238411,1,Haze,Female,Brown,0
Sarainia_KR_Angelsong,24238322,1,Abby,Female,Black,0
kaptainkamper,24238289,1,Iris,Female,Black,0
SwayJEDI,24238282,1,Equina,Female,Brown,0
Sleeper777,24238241,1,Shade,Female,Red,0
Bastet369,24238240,1,Giggles,Female,Black,0
Lianne669,24238208,1,Giggles,Female,Black,0
v999mom,24238190,1,Skye,Female,Brown,0
JakeO,24238178,1,Lucifer,Male,Black,0
Mark_Bodger,24238134,1,Bruce,Male,Black,0
absolut_kali,24238130,1,Orion,Male,Brown,0
Lady_Kittia,24238120,1,Wingnut,Male,Black,0
KGTheNumbers,24238021,1,Lucy,Female,Black,0
HazelRah89,24237992,1,Echo,Female,Brown,0
Shutupandminewithme,24237857,1,Vladimir,Male,Red,0
The_Sith_Empire,24237324,1,Aura,Female,Black,0
princess___lissy,24236219,1,Mirage,Female,Black,0
Ted_E,24230692,1,Star,Female,Brown,0
whiterose11,23978849,1,Twilight,Female,Black,0
somedestinyperson,23967443,1,Raine,Female,Black,0
Ababail,23961534,1,Blues,Male,Brown,0
